Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1681246800.0 135.3 496 0 150 111 NA NA NA 4070 0 3567 3513 NA NA NA 2338 473 1709 746 NA NA NA 1742 502 1587 752 NA NA NA
1681246800.0 135.4 564 0 152 118 NA NA NA 4145 0 3578 3525 NA NA NA 2664 464 1340 694 NA NA NA 1875 488 1244 689 NA NA NA
1681246800.0 135.5 565 0 151 112 NA NA NA 4134 0 3571 3521 NA NA NA 2736 510 1748 621 NA NA NA 2027 538 1594 619 NA NA NA
1681246800.0 135.6 570 0 154 118 NA NA NA 4161 0 3568 3522 NA NA NA 2618 579 1471 743 NA NA NA 1843 611 1312 739 NA NA NA
1681246800.0 135.7 569 0 150 125 NA NA NA 4129 0 3578 3523 NA NA NA 2757 481 1841 774 NA NA NA 2041 515 1725 778 NA NA NA
1681246800.0 135.9 563 0 152 112 NA NA NA 4144 0 3574 3515 NA NA NA 2674 484 1843 701 NA NA NA 2025 515 1706 708 NA NA NA
1681246800.0 1350.0 NA 180 365 0 NA NA NA NA 3618 3873 0 NA NA NA NA 1153 4875 1257 NA NA NA NA 781 4281 1297 NA NA NA
1681246800.0 1351.0 NA 183 367 0 NA NA NA NA 3627 3854 0 NA NA NA NA 1191 4907 628 NA NA NA NA 805 4260 658 NA NA NA
1681246800.0 1352.0 NA 180 370 0 NA NA NA NA 3629 3856 0 NA NA NA NA 1150 4528 847 NA NA NA NA 784 3959 881 NA NA NA
1681246800.0 1353.0 NA 184 374 0 NA NA NA NA 3624 3873 0 NA NA NA NA 1160 4769 933 NA NA NA NA 803 4033 966 NA NA NA
1681246800.0 1354.0 NA 186 377 0 NA NA NA NA 3629 3883 0 NA NA NA NA 1141 4926 846 NA NA NA NA 765 4090 885 NA NA NA
1681246800.0 1355.0 NA 184 369 0 NA NA NA NA 3624 3863 0 NA NA NA NA 1061 4984 839 NA NA NA NA 690 4127 873 NA NA NA
1681246800.0 136.72411 NA 199 0 NA NA NA NA NA 3656 0 NA NA NA NA NA 4796 503 NA NA NA NA NA 2962 966 NA NA NA NA
1681246800.0 136.72412 NA 221 0 NA NA NA NA NA 3668 0 NA NA NA NA NA 4227 393 NA NA NA NA NA 2762 422 NA NA NA NA
1681246800.0 136.733 NA 206 95 0 NA NA NA NA 3710 3488 0 NA NA NA NA 2752 670 552 NA NA NA NA 1512 713 590 NA NA NA
1681246800.0 136.737 NA 134 386 0 NA NA NA NA 3549 3904 0 NA NA NA NA 883 17750 401 NA NA NA NA 501 6677 427 NA NA NA
1681246800.0 136.738 NA 109 397 0 NA NA NA NA 3539 3958 0 NA NA NA NA 1113 17912 591 NA NA NA NA 563 7028 627 NA NA NA
1681246800.0 136.739 NA 146 380 0 NA NA NA NA 3537 3936 0 NA NA NA NA 877 30965 348 NA NA NA NA 463 11513 376 NA NA NA
1681246800.0 136.744 NA 113 382 0 NA NA NA NA 3545 3937 0 NA NA NA NA 865 17020 391 NA NA NA NA 480 6083 418 NA NA NA
